id,direction,entry_price,exit_price,entry_bar,exit_bar,size,leverage,pnl,pnl_pct,commission,funding,net_pnl,exit_reason,duration_bars,confidence
34,SHORT,232.413,231.921065,1162,1164,981.5771843856943,50.0,2.375636644774482,11.381119924976861,1.177892621262833,0.0,2.2342895302229424,SL,2,85.0
35,SHORT,226.667,226.667,1191,1193,983.2225276052858,50.0,1.5466754164901961,6.66533756634545,1.1798670331263428,0.0,1.3107020098649276,SL,2,85.0
36,SHORT,223.91,222.15155000000001,1222,1226,983.9432960985877,50.0,4.383713743444563,21.55625189798199,1.1807319553183053,0.0,4.242025908806367,SL,4,85.0
37,LONG,218.068,215.5794323008034,1267,1273,987.5949560297347,50.0,-11.270323511313405,-60.05944244906652,1.1851139472356815,0.0,-11.862880484931246,SL,6,85.0
38,SHORT,203.628,207.08289102509087,1312,1314,975.1395185711855,50.0,-16.544879736200514,-87.83339779133735,1.1701674222854224,0.0,-17.129963447343226,SL,2,85.0
39,LONG,214.093,214.093,1341,1342,957.4244714126996,50.0,3.6248999169673786,18.210474544998647,1.1489093656952394,0.0,3.48703079308395,SL,1,85.0
40,LONG,222.69,221.2338239843989,1371,1373,960.337047522936,50.0,-6.279670283784971,-35.695137087455706,1.1524044570275231,0.0,-6.855872512298733,SL,2,85.0
41,LONG,228.313,229.158435,1397,1399,952.9049727821233,50.0,3.0844764115944456,15.464596049430495,1.1434859673385478,0.0,2.9472580955138197,SL,2,85.0
42,SHORT,226.066,227.04679827868884,1439,1441,955.2804878939678,50.0,-4.1445306157999715,-24.692741913618974,1.1463365854727612,-0.09552804878939679,-4.622170859746956,SL,2,85.0
43,LONG,231.285,231.51957499999997,1490,1492,950.0851487414845,50.0,2.006460882626519,9.359373995501068,1.1401021784897813,0.0,1.7784404469285628,SL,2,85.0
44,SHORT,227.54,226.7077,1519,1521,951.2935380991684,50.0,3.478795395645416,17.5645528552448,1.141552245719002,0.0,3.341809126159135,SL,2,85.0
45,SHORT,224.002,225.12762294528181,1555,1559,954.0645711024681,50.0,-0.822886184906976,-5.512528783854173,1.1448774853229615,0.0,-1.0518616819715683,SL,4,85.0
46,SHORT,221.111,222.57839048323572,1591,1594,952.4402706778349,50.0,-6.3208152875393795,-36.182213531568586,1.1429283248134017,0.0,-6.892279449946081,SL,3,85.0
47,LONG,223.835,224.054825,1619,1626,944.9765270654821,50.0,1.802243453121135,8.815916509576162,1.1339718324785784,0.0,1.6661668332237056,SL,7,85.0
48,SHORT,226.282,221.87041,1661,1677,946.0757079824664,50.0,5.39913986208561,27.814396436409044,1.1352908495789595,-0.022705816991579194,5.285610777127714,SL,16,85.0
49,SHORT,220.47,221.49742925023932,1687,1688,950.7936733348047,50.0,-4.430866924872634,-26.300885613446784,1.1409524080017655,0.0,-5.001343128873517,SL,1,85.0
50,LONG,220.949,219.8822224275051,1725,1733,945.2218540019303,50.0,-0.7966482940374753,-5.414081015290662,1.1342662248023163,0.037808874160077215,-1.0613104131580158,SL,8,85.0
51,LONG,220.223,221.398885,1779,1788,943.593410476371,50.0,2.922935601297783,14.768321393756583,1.132312092571645,0.0,2.7870581501891856,SL,9,85.0
52,SHORT,217.573,214.646865,1856,1862,945.8143125802744,50.0,4.823176237811017,24.777479651438764,1.1349771750963291,0.0,4.686978976799458,SL,6,85.0
53,LONG,219.491,218.18193496771954,1880,1881,949.9338029695256,50.0,-5.665494824155038,-32.8204717341593,1.1399205635634306,0.0,-6.235455105936754,SL,1,85.0
54,SHORT,213.911,215.24150705933644,1921,1925,943.1283875818071,50.0,-5.866173210064883,-34.09954745984172,1.1317540650981686,0.0,-6.4320502426139665,SL,4,85.0
55,LONG,217.157,222.745215,1945,1951,936.1304603066442,50.0,7.378993489169677,38.6922069628659,1.1233565523679727,0.0,7.24419070288552,SL,6,85.0
56,SHORT,222.564,224.3560221229888,2000,2006,942.8129727333454,50.0,-1.0985389012810927,-7.025858007109704,1.1313755672800143,0.0,-1.3248140147370957,SL,6,85.0
57,SHORT,216.298,215.01149,2029,2032,940.9224709349685,50.0,4.2055204885572515,21.627858715598233,1.129106965121962,0.0,4.070027652742617,SL,3,85.0
58,LONG,217.267,216.02887831992143,2059,2060,944.4279451051498,50.0,-5.3819342749093675,-31.49309099123575,1.1333135341261795,0.0,-5.948591041972457,SL,1,85.0
59,SHORT,206.97,205.63685,2095,2098,937.9126972961144,50.0,5.852404400082731,30.47908930199199,1.1254952367553372,0.0,5.717344971672091,SL,3,85.0
60,LONG,209.87,210.29665,2124,2129,943.0672946494088,50.0,2.8710703794876906,14.021980423756661,1.1316807535792905,0.0,2.6447342287718327,SL,5,85.0
61,LONG,210.652,209.44260059909735,2149,2150,945.146188501391,50.0,-5.42629186591628,-31.706098230793923,1.134175426201669,0.0,-5.993379579017114,SL,1,85.0
62,SHORT,189.917,189.917,2181,2182,938.5857212092731,50.0,0.0,-3.0,1.1263028654511276,0.0,-0.5631514327255638,SL,1,85.0
63,LONG,197.494,198.33053,2206,2208,937.4594183438219,50.0,4.760624175911464,24.191094711715095,1.1249513020125863,0.0,4.535633915508948,SL,2,85.0
64,SHORT,183.081,182.868405,2238,2240,941.4325766083247,50.0,1.0931984128557326,2.8060366722924064,1.1297190919299895,0.0,0.5283388668907378,SL,2,85.0
65,LONG,190.717,191.356415,2263,2266,941.3960559292503,50.0,4.926155679272323,24.964097715545048,1.1296752671151002,0.0,4.700220625849303,SL,3,85.0
66,LONG,195.991,194.49002806724553,2297,2300,945.5314389215422,50.0,-7.241231236935334,-41.29185862500017,1.1346377267058505,0.0,-7.80855010028826,SL,3,85.0
67,LONG,201.542,200.21240623265325,2322,2323,937.1555699579011,50.0,-6.1825138425257125,-35.9855257799057,1.1245866839494811,0.0,-6.744807184500453,SL,1,85.0
68,SHORT,186.002,186.002,2353,2356,929.8484694314258,50.0,4.019781683631057,20.895251386545983,1.1158181633177109,0.0,3.8858835040329316,SL,3,85.0
69,SHORT,181.215,180.67807499999998,2385,2387,933.1764438537998,50.0,3.7487356417582065,18.88588872151984,1.1198117326245596,0.0,3.5247732952332944,SL,2,85.0
70,LONG,185.438,185.87981,2426,2429,936.1413112827208,50.0,2.7110595375662054,13.27996955636673,1.1233695735392648,0.0,2.4863856228583523,SL,3,85.0
71,SHORT,181.987,183.47257658614873,2456,2461,938.0660121188095,50.0,-1.1034556608529724,-7.081545896544091,1.1256792145425711,0.0,-1.3285915037614868,SL,5,85.0
72,SHORT,178.11,178.11,2492,2493,936.1745810077766,50.0,2.6591934356760403,13.002444125397329,1.1234094972093318,0.0,2.434511536234174,SL,1,85.0
73,SHORT,181.5,182.88703209825806,2537,2539,938.0473877954059,50.0,-7.168605160106638,-41.21025064071793,1.125656865354487,0.0,-7.7314335927838815,SL,2,85.0
74,LONG,191.186,192.48007,2566,2569,929.7531257699449,50.0,4.956519598431478,25.935030572373158,1.1157037509239338,0.0,4.822635148320606,SL,3,85.0
75,LONG,192.396,192.45901999999998,2610,2614,934.0179090428036,50.0,1.3760401567548337,6.166240751020617,1.1208214908513643,0.0,1.1518758585845608,SL,4,85.0
76,LONG,198.697,197.31842860125448,2640,2642,934.6093741559624,50.0,-6.484374460665542,-37.690292222467406,1.1215312489871547,0.0,-7.04514008515912,SL,2,85.0
77,LONG,198.729,198.729,2678,2679,927.0034684463096,50.0,1.7643075117143534,8.796186140443437,1.1124041621355714,0.0,1.6308190122580848,SL,1,85.0
78,SHORT,197.531,195.93765499999998,2718,2722,928.0780853775001,50.0,3.9657577393101784,20.645431431866466,1.113693702453,-0.02227387404906,3.8543883690648784,SL,4,85.0
79,LONG,199.117,198.1351993241784,2753,2756,931.3756268953384,50.0,-0.7945353809325579,-5.465386370379231,1.1176507522744061,0.0,-1.018065531387439,SL,3,85.0
80,SHORT,196.455,195.621275,2783,2788,929.7987359878138,50.0,3.267912298979078,16.85322403491581,1.1157584831853764,-0.09297987359878138,3.227001154595614,SL,5,85.0
81,SHORT,189.698,188.99448999999998,2818,2822,932.4678579008169,50.0,2.945726121335927,15.075322575339928,1.1189614294809802,0.0,2.8114507497982095,SL,4,85.0
82,SHORT,189.162,188.07081,2848,2853,934.7198279358745,50.0,3.522405456517472,18.1220388187118,1.1216637935230493,0.0,3.3878058012947063,SL,5,85.0
83,LONG,189.385,189.780075,2880,2884,937.5468018404079,50.0,2.54986885632679,12.878621697185613,1.1250561622084894,0.0,2.414862116861771,SL,4,85.0
84,LONG,190.823,189.27955595944962,2910,2919,939.3991358761652,50.0,-7.59819307927371,-43.44177170860911,1.1272789630513982,0.09393991358761652,-8.255772474387026,SL,9,85.0
85,SHORT,185.023,184.000115,2953,2960,930.5797239202526,50.0,3.0979371055018765,15.925199899967726,1.116695668704303,0.0,2.9639336252573605,SL,7,85.0
86,SHORT,184.523,185.2928272419798,2979,2981,932.9853097111577,50.0,-3.8924009894843508,-23.859926458485162,1.119582371653389,0.0,-4.452192175311045,SL,2,85.0
87,LONG,186.381,186.650095,3006,3010,927.97332635002,50.0,1.3745153045155698,6.686006538581905,1.1135679916200238,0.02227135983240048,1.2186157856887663,SL,4,85.0
88,LONG,193.662,192.8074956248732,3039,3040,928.6351581398987,50.0,-4.0974626179999465,-25.061746112474154,1.1143621897678784,0.0,-4.654643712883885,SL,1,85.0
89,LONG,195.252,194.55698841239226,3079,3080,923.4233333321308,50.0,-3.2869825504128327,-20.79780969228873,1.1081079999985568,0.0,-3.8410365504121113,SL,1,85.0
90,LONG,196.174,195.5391520628488,3106,3108,919.0282427817193,50.0,-2.9741106574452276,-19.180735906674503,1.102833891338063,0.0,-3.5255276031142593,SL,2,85.0
91,SHORT,192.609,191.516045,3135,3139,914.9512982329361,50.0,2.647936478601579,13.750368443192507,1.097941557879523,-0.021958831157590467,2.5381423228136266,SL,4,85.0
92,LONG,192.475,191.2666483056964,3165,3166,916.9404697768098,50.0,-5.756521991065518,-34.38983489553416,1.1003285637321716,0.0,-6.3066862729316036,SL,1,85.0
93,LONG,193.777,192.7240291139869,3193,3195,910.0836192220122,50.0,-4.945331772492146,-30.169655996663685,1.0921003430664145,0.0,-5.4913819440253535,SL,2,85.0
94,SHORT,189.981,189.527905,3250,3252,904.0461871064534,50.0,2.9825903780176084,15.775785395455696,1.084855424527744,0.0,2.8524077270742794,SL,2,85.0
95,LONG,193.893,192.98792723090918,3297,3298,906.3561671212641,50.0,-4.23077824345895,-26.33949057188299,1.0876274005455169,0.0,-4.774591943731708,SL,1,85.0
96,SHORT,192.639,190.026195,3332,3343,901.0377614772598,50.0,4.847708287709661,26.180694371353535,1.0812453137727116,0.0,4.717958850056936,SL,11,85.0
97,SHORT,190.515,190.21157499999998,3357,3363,905.2150976704303,50.0,1.8948767241593638,9.746444544704492,1.0862581172045163,-0.02172516234409033,1.786250912438912,SL,6,85.0
98,LONG,190.919,190.0838460299949,3399,3400,906.4582195242668,50.0,-3.965200847895988,-24.871944908707594,1.08774986342912,0.0,-4.509075779610548,SL,1,85.0
99,LONG,194.531,193.62123078978686,3434,3438,901.4052688129416,50.0,-4.2156302054166925,-26.383656337888095,1.0816863225755298,0.0,-4.756473366704458,SL,4,85.0
100,LONG,206.508,206.84446,3467,3476,896.1079522849495,50.0,2.4495487534593328,12.947710163788454,1.0753295427419394,0.0,2.3205092083303,SL,9,85.0
101,SHORT,206.51,206.38354999999999,3499,3501,897.8907967219088,50.0,1.5633681815560645,7.5057813002635365,1.0774689560662905,0.0,1.3478743903428063,SL,2,85.0
102,SHORT,206.675,207.6233851767877,3546,3549,898.6999366342186,50.0,-0.7359252024376284,-5.294387750786938,1.0784399239610623,0.0,-0.9516131872298408,SL,3,85.0
103,LONG,212.291,213.990545,3579,3582,897.2091034850083,50.0,3.4468465124633285,18.488713437451892,1.07665092418201,0.0,3.3176484015614873,SL,3,85.0
104,LONG,217.347,217.373265,3606,3609,899.9884264244788,50.0,1.3507956026080297,6.304516519032036,1.0799861117093745,0.0,1.1347983802661548,SL,3,85.0
105,LONG,217.493,216.59901066195644,3635,3637,900.5832317488903,50.0,-3.701782619230571,-23.552140483683463,1.0806998780986683,0.0,-4.242132558279905,SL,2,85.0
106,SHORT,215.033,215.77217357940106,3670,3672,895.8007492515611,50.0,-3.079305252005206,-20.187445168905903,1.0749608991018733,0.0,-3.616785701556143,SL,2,85.0
107,LONG,215.562,215.69619,3710,3716,891.6464831004541,50.0,0.9815490500521914,4.784137955208021,1.069975779720545,0.0213995155944109,0.8317524408913151,SL,6,85.0
108,SHORT,215.239,213.877195,3758,3767,891.943247651485,50.0,2.265174982289571,11.977977075637094,1.070331897181782,0.0,2.136735154627757,SL,9,85.0
109,SHORT,212.298,213.11930266912313,3791,3795,893.5448168575217,50.0,-3.456795368143925,-22.343156061835906,1.072253780229026,0.0,-3.9929222582584383,SL,4,85.0
110,LONG,215.891,214.9713953706322,3842,3844,889.0157677091489,50.0,-3.7868323161516653,-24.29789174555208,1.0668189212509787,0.0,-4.320241776777155,SL,2,85.0
111,LONG,216.715,215.87380189976707,3871,3873,884.1621164717461,50.0,-0.6614935688485744,-4.940793438924234,1.0609945397660954,0.03536648465886985,-0.9090589614606633,SL,2,85.0
112,SHORT,218.525,218.511625,3902,3911,882.7225602404023,50.0,1.6313297193681715,8.520330953611813,1.0592670722884827,-0.08827225602404024,1.592489926717594,SL,9,85.0
113,SHORT,217.18,217.1729,3926,3930,883.7854166309758,50.0,1.134012444856651,5.695654883622941,1.0605424999571709,0.0,1.0067473448617905,SL,4,85.0
114,SHORT,215.469,215.284345,3954,3961,884.2618927258588,50.0,0.8840132048919511,4.278593811200316,1.0611142712710304,0.0,0.7566794923394274,SL,7,85.0
115,SHORT,205.961,205.039805,3986,3991,884.4880150825629,50.0,3.5154854313423507,19.152996419370343,1.0613856180990755,0.0,3.3881191571704616,SL,5,85.0
116,SHORT,202.068,201.33934000000002,4010,4016,887.3454414306839,50.0,2.9127145626016984,15.692517755799104,1.0648145297168203,0.0,2.7849368190356802,SL,6,85.0
117,SHORT,194.96,194.24779999999998,4036,4039,889.597970984861,50.0,3.1324655500227507,16.886074048004197,1.067517565181833,0.0,3.0043634422009307,SL,3,85.0
118,SHORT,194.346,196.25228411781927,4087,4099,892.068575644471,50.0,-8.750044548160044,-52.04356451430101,1.070482290773365,-0.0892068575644471,-9.19607883598228,SL,12,85.0
119,LONG,197.668,198.02766,4111,4114,882.3372556631022,50.0,2.474511048376039,13.302478550542288,1.0588047067957225,0.0,2.3474544835605524,SL,3,85.0
120,SHORT,191.51,190.62355,4146,4150,884.155307793265,50.0,3.0386319111756004,16.463813094780967,1.060986369351918,0.0,2.9113135468533704,SL,4,85.0
121,SHORT,185.803,185.566015,4186,4188,886.5361281554424,50.0,2.285665343337455,11.69098814333201,1.0638433537865308,0.0,2.072896672580149,SL,2,85.0
122,LONG,187.691,188.361545,4210,4213,888.0771031511292,50.0,3.4870324383240954,18.912487010143572,1.065692523781355,0.0,3.359149335470333,SL,3,85.0
123,LONG,192.46,191.41001787320315,4240,4243,890.903406224709,50.0,-4.860400359754698,-30.27793117522765,1.0690840874696508,0.0,-5.394942403489524,SL,3,85.0
124,SHORT,185.306,184.65653,4268,4271,884.9739217774846,50.0,3.5461138400983296,18.835131843071157,1.0619687061329814,0.0,3.333720098871733,SL,3,85.0
125,SHORT,187.592,186.67496,4297,4306,887.7766575232899,50.0,3.1982509154478365,17.292699975522467,1.0653319890279478,0.0,3.0704110767644828,SL,9,85.0
126,LONG,186.561,185.7680746102991,4331,4332,890.3144026055403,50.0,-3.7840325397180146,-24.251102580413693,1.0683772831266483,0.0,-4.318221181281339,SL,1,85.0
127,LONG,187.832,186.9935786692424,4357,4359,885.4619927826956,50.0,-3.9524161076075535,-25.318383735401788,1.0625543913392346,0.0,-4.483693303277171,SL,2,85.0
128,SHORT,187.295,186.470475,4408,4423,880.4470222837488,50.0,2.211860841816872,11.841010406279945,1.0565364267404984,-0.021130728534809972,2.106207199142822,SL,15,85.0
129,LONG,187.948,187.95126,4447,4452,882.0249612695214,50.0,1.027440484890657,5.104327711836156,1.0584299535234258,0.035280998450780865,0.8651478920170652,SL,5,85.0
130,SHORT,188.455,187.39827499999998,4477,4483,882.3608941847768,50.0,2.409453299869053,12.933445635162549,1.0588330730217321,-0.03529443576739108,2.3176877668738363,SL,6,85.0
131,SHORT,184.436,184.12218,4510,4513,884.1491654151398,50.0,2.444205542979337,13.102359611863088,1.0609789984981677,-0.021219579969963355,2.3381076431295202,SL,3,85.0
132,SHORT,176.148,169.24874,4545,4548,885.9567835590202,50.0,11.298105692077907,63.042171596518145,1.063148140270824,0.0,11.170527915245408,SL,3,85.0
133,LONG,181.468,182.52866,4572,4579,896.5957374041302,50.0,5.2012060528476125,28.28530214378673,1.075914884884956,0.08965957374041303,4.982436692921005,SL,7,85.0
134,LONG,186.177,185.27740481227585,4611,4614,901.0402166546088,50.0,-4.353767881362399,-27.159675677558052,1.0812482599855304,0.0,-4.894392011355164,SL,3,85.0
135,SHORT,186.789,186.642945,4657,4665,895.6052005132609,50.0,1.6074767377400012,7.774248568558864,1.074726240615913,0.0,1.3925314896168186,SL,8,85.0
136,LONG,187.947,189.02326499999998,4693,4697,896.4603688825696,50.0,2.8656412117912247,15.263089221017227,1.0757524426590834,0.0,2.7365509186721346,SL,4,85.0
137,SHORT,186.336,187.23894617783301,4726,4733,898.6590435799121,50.0,-4.354718082257548,-27.228978239121847,1.0783908522958945,0.0,-4.893913508405496,SL,7,85.0
138,LONG,200.679,200.860605,4754,4756,893.2259346453587,50.0,1.7845311640544712,8.78924849155321,1.0718711215744303,0.0,1.570156939739585,SL,2,85.0
139,SHORT,203.21,199.96605,4801,4811,894.2601560243111,50.0,4.728287555889118,25.716868086072793,1.0731121872291733,0.0,4.599514093421616,SL,10,85.0
140,LONG,207.184,208.27107999999998,4833,4835,898.3231140241182,50.0,4.818791464258199,25.621036824222376,1.077987736828942,0.0,4.60319391689241,SL,2,85.0
141,SHORT,210.514,211.8878736343373,4873,4876,902.3873140725963,50.0,-5.8892336793029445,-35.63140775286409,1.0828647768871154,0.0,-6.430666067746502,SL,3,85.0
142,LONG,213.08,214.8986,4897,4906,895.415215616406,50.0,3.3471019216501445,17.97022249831879,1.0744982587396872,0.0,3.218162130601382,SL,9,85.0
143,LONG,221.035,219.6600598399623,4924,4926,898.0961286176378,50.0,-0.8819720292493305,-6.110231773334076,1.0777153543411653,0.0,-1.0975151001175634,SL,2,85.0
144,LONG,219.449,219.75075500000003,4960,4965,896.4597558403495,50.0,1.9219180799279576,9.519488897336693,1.0757517070084193,0.0,1.7067677385262738,SL,5,85.0
145,LONG,228.41,228.41,4986,4987,897.6286477253716,50.0,3.18142187273291,16.521258567196835,1.0771543772704457,0.0,2.965990997278821,SL,1,85.0
146,LONG,242.197,242.197,5015,5016,900.056061534015,50.0,3.1085766426288837,16.068794553367958,1.080067273840818,0.0,2.89256318786072,SL,1,85.0
147,LONG,262.757,262.757,5060,5061,902.4085910849556,50.0,0.0,-3.0,1.0828903093019466,0.0,-0.5414451546509733,SL,1,85.0
148,LONG,274.686,274.686,5089,5090,901.3257007756534,50.0,0.0,-2.9999999999999996,1.081590840930784,0.0,-0.540795420465392,SL,1,85.0
149,SHORT,275.671,268.833355,5119,5121,900.2441099347227,50.0,15.074764207416258,83.00598077042314,1.0802929319216672,-0.021605858638433346,14.96673491422409,SL,2,85.0
150,LONG,276.483,272.39408744481057,5143,5146,914.6706983829861,50.0,-13.527083048440891,-76.94509888834826,1.097604838059583,0.0,-14.075885467470684,SL,3,85.0
151,SHORT,237.939,231.563695,5168,5170,900.0460104964857,50.0,18.173528936264248,100.23888834749303,1.0800552125957827,0.0,18.043922310752755,SL,2,85.0
152,LONG,272.129,267.230678,5194,5195,917.5499052009405,50.0,-16.515898293616953,-93.00000000000014,1.1010598862411285,0.0,-17.06642823673752,liquidation,1,85.0
153,SHORT,235.556,239.79600800000003,5227,5228,899.9329470210824,50.0,-16.19879304637955,-93.00000000000037,1.079919536425299,0.0,-16.7387528145922,liquidation,1,85.0
154,SHORT,248.033,242.395165,5251,5253,882.6542344382776,50.0,10.712530684322054,59.96361917019253,1.0591850813259331,0.0,10.585428474562942,SL,2,85.0
155,SHORT,232.391,232.391,5276,5277,892.7100703721775,50.0,3.945012888144006,20.895711805397806,1.071252084446613,0.0,3.7307624712546836,SL,1,85.0
156,LONG,241.889,241.889,5303,5306,895.905206801209,50.0,2.7911293716070698,14.37714672500162,1.0750862481614507,0.0,2.57611212197478,SL,3,85.0
157,LONG,253.217,253.836915,5336,5341,897.9437757991029,50.0,3.7655075610739237,19.76739051241211,1.0775325309589234,0.0,3.550001054882139,SL,5,85.0
158,LONG,253.144,255.62828000000002,5361,5363,900.9550105885056,50.0,5.228131690662078,28.294388228148332,1.0811460127062067,0.0,5.098394169137334,SL,2,85.0
159,SHORT,253.827,255.74254238435947,5390,5393,905.5128317512898,50.0,-6.833584326336285,-40.73322744151467,1.0866153981015476,0.0,-7.376892025387059,SL,3,85.0
160,SHORT,256.534,256.534,5421,5423,897.5926320268519,50.0,2.3869363638440952,12.09632329119146,1.0771111584322222,0.0,2.1715141321576508,SL,2,85.0
161,SHORT,250.006,248.32103,5452,5454,899.2255905797934,50.0,5.315011903701977,28.833273168499453,1.079070708695752,0.0,5.185523418658486,SL,2,85.0
162,SHORT,246.117,248.07892967207098,5479,5480,903.871578644104,50.0,-7.205241693517793,-42.85766265782116,1.0846458943729247,0.0,-7.7475646407042555,SL,1,85.0
163,LONG,253.085,249.9770960590124,5509,5511,895.5816910562132,50.0,-10.997814438271497,-64.40039790954812,1.0746980292674557,0.0,-11.535163452905225,SL,2,85.0
164,LONG,264.424,265.39388,5574,5583,883.5091785886744,50.0,3.3573220430856283,17.799927360396214,1.0602110143064092,0.0,3.1452798402243465,SL,9,85.0
165,SHORT,262.7,262.7,5614,5616,886.1243529217455,50.0,1.5589899965695282,7.5966773028480565,1.0633492235060946,0.0,1.3463201518683092,SL,2,85.0
166,SHORT,250.419,252.17779765169533,5645,5650,886.9389984618609,50.0,-6.229344529335704,-38.117096779703566,1.064326798154233,0.0,-6.761507928412821,SL,5,85.0
167,LONG,250.004,250.004,5688,5693,879.6453271343707,50.0,1.662050271320546,8.727275055362503,1.0555743925612449,0.0,1.5353813442131967,SL,5,85.0
