id,direction,entry_price,exit_price,entry_bar,exit_bar,size,leverage,pnl,pnl_pct,commission,funding,net_pnl,exit_reason,duration_bars,confidence
16,LONG,209.874,216.31862999999998,673,701,574.2188496566623,33.0,17.632617785255963,99.35355727722333,0.6890626195879948,0.1722656548969987,17.115820820564966,trailing,28,85.0
17,LONG,218.9,223.8595,713,720,585.287900733771,33.0,13.260554333892793,72.78633165829133,0.7023454808805252,0.0,12.909381593452531,trailing,7,85.0
18,SHORT,229.688,235.95221818181818,753,756,593.576318576759,33.0,-16.18844505209346,-91.98000000000017,0.7122915822921108,0.0,-16.544590843239515,liquidation,3,70.0
19,LONG,230.828,235.71885999999998,791,796,582.4218323980647,33.0,12.340546394728472,67.94149132687507,0.6989061988776776,0.05824218323980647,11.932851112049827,trailing,5,85.0
20,SHORT,235.221,230.459105,831,843,590.0668750863879,33.0,11.945517203563885,64.82633744436096,0.7080802501036654,-0.11801337501727759,11.709490453529328,trailing,12,70.0
21,SHORT,221.092,227.12178181818186,870,876,597.561472303183,33.0,-16.297131062814156,-91.9800000000004,0.7170737667638195,-0.0597561472303183,-16.595911798965748,liquidation,6,85.0
22,SHORT,220.245,210.747225,909,923,586.3715361728337,33.0,25.286498749002003,140.3281454743584,0.7036458434074003,-0.11727430723456674,25.05195013453287,trailing,14,85.0
23,LONG,182.536,177.55774545454545,947,950,602.6736201333008,33.0,-16.436553276362755,-91.98000000000005,0.7232083441599609,0.0,-16.798157448442737,liquidation,3,70.0
24,LONG,196.711,191.34615454545457,986,990,591.3481774637557,33.0,-16.12767756719331,-91.97999999999983,0.7096178129565068,0.0,-16.482486473671564,liquidation,4,85.0
25,LONG,204.061,208.051695,1027,1036,580.2355625128569,33.0,11.347308687805306,62.55606274594342,0.6962826750154282,0.05802355625128569,10.941143794046306,trailing,9,85.0
26,LONG,185.186,180.13547272727274,1069,1080,587.2269441341723,33.0,-16.01528029456831,-91.97999999999983,0.7046723329610067,0.05872269441341723,-16.42633915546223,liquidation,11,70.0
27,SHORT,185.147,190.19646363636363,1108,1135,576.1530184216901,33.0,-15.713264138773381,-91.98000000000009,0.6913836221060281,-0.17284590552650705,-15.886110044299887,liquidation,27,70.0
28,SHORT,185.715,190.77995454545456,1146,1149,565.4400291971571,33.0,-15.421091705377037,-91.98000000000016,0.6785280350365884,0.0,-15.760355722895332,liquidation,3,50.0
29,SHORT,194.189,188.872945,1188,1192,554.8142801684841,33.0,15.188415554748591,88.35972830592887,0.6657771362021808,0.0,14.8555269866475,trailing,4,70.0
30,SHORT,188.315,193.45086363636364,1227,1242,564.3992215247246,33.0,-15.392706041583402,-91.98000000000002,0.6772790658296695,-0.11287984430494492,-15.618465730193291,liquidation,15,70.0
31,LONG,193.944,198.62528,1271,1303,553.8675320510732,33.0,13.368853898238958,77.6730132409358,0.6646410384612879,0.2215470128204293,12.814986366187886,trailing,32,85.0
32,LONG,199.99,204.07905,1312,1315,562.1060915100652,33.0,11.492974216156927,65.49269863493151,0.6745273098120782,0.0,11.155710561250888,trailing,3,85.0
33,LONG,199.524,194.08243636363636,1351,1357,569.2462664682528,33.0,-15.524898176406902,-91.98000000000005,0.6830955197619033,0.05692462664682528,-15.923370562934679,liquidation,6,85.0
34,SHORT,195.109,187.16854500000002,1390,1398,558.5114203751943,33.0,22.73003705864571,132.3218594734223,0.6702137044502332,-0.05585114203751944,22.45078134845811,trailing,8,85.0
35,LONG,186.849,181.75311818181817,1429,1483,573.1077655427082,33.0,-15.630211787528422,-91.9800000000001,0.6877293186512498,0.40117543587989574,-16.37525188273394,liquidation,54,85.0
36,LONG,160.288,163.89455999999998,1513,1519,562.0731486249491,33.0,12.646926375678662,72.27164703533585,0.6744877783499389,0.0,12.309682486503693,trailing,6,70.0
37,LONG,162.03,157.61100000000002,1556,1562,569.9749580991861,33.0,-15.544771584523195,-91.97999999999965,0.6839699497190233,0.056997495809918614,-15.943754055192626,liquidation,6,85.0
38,SHORT,163.435,160.316175,1597,1608,559.2263703393515,33.0,10.671699357381446,60.99379692232417,0.6710716444072218,-0.05592263703393516,10.392086172211771,trailing,11,70.0
39,LONG,160.011,163.08794500000002,1637,1640,565.8636935703569,33.0,10.881323550336258,61.477627913081456,0.6790364322844282,0.0,10.541805334194045,trailing,3,85.0
40,SHORT,165.061,161.90230499999998,1676,1686,572.5972030682713,33.0,10.957524323406172,61.17055343176205,0.6871166436819255,-0.057259720306827126,10.671225721872037,trailing,10,70.0
41,LONG,153.71,149.51790909090911,1715,1736,579.4134635522917,33.0,-15.802185369607894,-91.97999999999966,0.6952961562627499,0.11588269271045834,-16.265716140449726,liquidation,21,70.0
42,SHORT,141.914,136.36957,1753,1756,568.448643168028,33.0,22.208687730879944,126.94751243710927,0.6821383718016335,0.0,21.867618544979127,trailing,3,75.0
43,LONG,139.175,141.902125,1791,1800,582.6561657450197,33.0,11.417109365959313,62.68328363571045,0.6991873988940236,0.05826561657450197,11.0092500499378,trailing,9,70.0
44,LONG,130.266,133.97567,1835,1842,589.6915389363436,33.0,16.793031268680977,91.99625627562109,0.7076298467236123,0.058969153893634364,16.380247191425536,trailing,7,70.0
45,SHORT,138.532,135.00266,1873,1878,600.2689842332657,33.0,15.292880611077912,82.0931527733669,0.7203227810799188,0.0,14.932719220537953,trailing,5,70.0
46,SHORT,131.317,122.20758500000001,1912,1918,609.8868724010645,33.0,42.307641994207465,226.93986186099283,0.7318642468812773,0.0,41.94170987076683,trailing,6,85.0
47,SHORT,127.14,130.60745454545454,1953,1960,637.3268857142997,33.0,-17.381642337662708,-91.97999999999993,0.7647922628571595,0.0,-17.764038469091286,liquidation,7,70.0
48,LONG,129.58,133.7211,1993,1999,625.3502388779565,33.0,19.98485780380847,103.48095076400661,0.7504202866535478,0.0,19.609647660481695,trailing,6,70.0
49,SHORT,139.223,136.21711499999998,2032,2043,638.0449676392789,33.0,13.775667795927511,69.26843237108893,0.7656539611671346,-0.0638044967639279,13.45664531210787,trailing,11,70.0
50,SHORT,140.734,137.40867,2075,2095,646.673687738085,33.0,15.279913979891793,75.99397217445697,0.776008425285702,-0.129334737547617,15.02124450479656,trailing,20,85.0
51,LONG,136.886,133.8037290523791,2113,2148,656.3316263309065,33.0,-14.778661834260037,-76.28631421145273,0.7875979515970877,0.26253265053236263,-15.434993460590944,SL,35,70.0
52,LONG,126.322,130.31739000000002,2153,2187,645.8846233228896,33.0,20.428436576194564,102.39443200709337,0.7750615479874675,0.2583538493291559,19.782551952871675,trailing,34,70.0
53,SHORT,140.185,144.00822727272728,2192,2203,658.6853373009492,33.0,-17.964145562753195,-91.98000000000017,0.790422404761139,-0.06586853373009492,-18.293488231403668,liquidation,11,70.0
54,LONG,143.819,139.89666363636363,2230,2240,646.3507956746515,33.0,-17.627748972945035,-91.97999999999996,0.7756209548095817,0.06463507956746516,-18.080194529917293,liquidation,10,85.0
55,SHORT,133.687,128.255435,2271,2307,634.1619123698191,33.0,25.76534477967925,132.09559822570645,0.7609942948437829,-0.3170809561849096,25.701928588442268,trailing,36,85.0
56,LONG,134.72,131.0458181818182,2309,2314,650.8740571208928,33.0,-17.75111064875157,-91.97999999999975,0.7810488685450713,0.06508740571208928,-18.206722488736194,liquidation,5,85.0
57,LONG,133.082,143.89559,2348,2357,638.599874151707,33.0,51.88949078859771,266.1617997926092,0.7663198489820483,0.06385998741517071,51.442470876691516,trailing,9,60.0
58,SHORT,137.528,134.04464,2386,2389,672.2990193801593,33.0,17.02823797443484,81.60361933569904,0.8067588232561911,0.0,16.624858562806747,trailing,3,85.0
59,LONG,139.586,135.77910909090912,2424,2427,683.005195619937,33.0,-18.627414425998218,-91.97999999999968,0.8196062347439244,0.0,-19.03721754337018,liquidation,3,85.0
60,SHORT,132.892,130.01046,2462,2477,670.1701619838473,33.0,14.531515279798153,69.57496192396837,0.8042041943806166,-0.13403403239676945,14.263447215004614,trailing,15,85.0
61,LONG,124.98,127.36110000000001,2502,2508,679.3186497616048,33.0,12.94227585971643,60.89109937590024,0.8151823797139257,0.06793186497616048,12.466752804883308,trailing,6,70.0
62,SHORT,126.556,130.0075272727273,2541,2545,687.2776964275222,33.0,-18.743937175296153,-91.98000000000044,0.8247332357130266,-0.06872776964275222,-19.087576023509914,liquidation,4,85.0
63,SHORT,124.907,128.31355454545454,2587,2650,674.4077342842203,33.0,-18.39293820775143,-91.97999999999983,0.8092892811410642,-0.5395261874273762,-18.258056660894585,liquidation,63,70.0
64,SHORT,128.001,125.176005,2665,2670,662.0903514252534,33.0,14.612400936903496,70.85133334895824,0.794508421710304,0.0,14.215146726048344,trailing,5,70.0
65,LONG,121.245,123.80277500000001,2705,2739,671.2101604852809,33.0,14.159796843047085,67.63654088828423,0.805452192582337,0.26848406419411236,13.488586682561804,trailing,34,70.0
66,LONG,123.386,123.145,2748,2788,679.8468284722195,33.0,-1.3278904062195442,-8.425625921903611,0.8158161941666633,0.3399234142361097,-2.0757219175389854,signal,40,70.0
67,SHORT,123.145,125.15123195755733,2788,2817,678.2076326625692,33.0,-11.049103305103339,-55.74235705825814,0.8138491591950829,-0.2712830530650277,-11.184744831635852,SL,29,70.0
68,LONG,123.409,125.85495499999999,2833,2858,670.5571308511551,33.0,13.290380498918442,63.42569569480302,0.8046685570213861,0.20116713925534654,12.686879081152401,trailing,25,70.0
69,LONG,126.66,124.24894532603008,2876,2881,678.6649304208985,33.0,-12.91882403719228,-64.79762532844401,0.8143979165050781,0.06786649304208985,-13.39388948848691,SL,5,85.0
70,SHORT,126.498,128.76395274835724,2915,2922,669.5562120460505,33.0,-11.993729061846103,-61.092745415570825,0.8034674544552606,-0.06695562120460506,-12.32850716786913,SL,7,70.0
71,SHORT,131.878,134.61527523212496,2955,2961,661.1542530552866,33.0,-13.722995203918185,-70.47518696076988,0.7933851036663438,-0.06611542530552866,-14.053572330445828,SL,6,70.0
72,LONG,135.409,138.090955,2994,3005,651.6170782329824,33.0,12.906141253922184,63.38088073909456,0.7819404938795789,0.06516170782329825,12.450009299159097,trailing,11,85.0
73,SHORT,138.855,135.898275,3034,3049,659.5760440074471,33.0,14.044758767908279,68.28893161931458,0.7914912528089364,-0.1319152088014894,13.7809283503053,trailing,15,70.0
74,SHORT,137.608,141.36094545454546,3076,3144,668.4102646052216,33.0,-18.22937085286968,-91.97999999999999,0.8020923175262659,-0.5347282116841773,-18.095688799948633,liquidation,68,70.0
75,SHORT,142.73,139.71365,3157,3161,656.202419532472,33.0,13.867695426026517,67.7597533805084,0.7874429034389664,-0.06562024195324721,13.539594216260282,trailing,4,70.0
76,LONG,146.872,144.845,3198,3236,664.878695557069,33.0,-9.176079279196776,-47.52373876572832,0.7978544346684827,0.3324393477785345,-9.907445844309551,signal,38,85.0
77,SHORT,144.845,141.59122499999998,3236,3244,658.0764893363842,33.0,14.782925396737932,72.15067416893963,0.789691787203661,-0.06580764893363841,14.45388715206974,trailing,8,85.0
78,LONG,144.401,141.9187393861482,3280,3303,667.3554565669731,33.0,-11.47187460803801,-58.70716965748859,0.8008265478803677,0.13347109131339463,-12.00575897329159,SL,23,85.0
79,LONG,133.633,129.98846363636366,3323,3351,659.1673828838001,33.0,-17.9772922604672,-91.9799999999996,0.7910008594605601,0.19775021486514005,-18.57054290506262,liquidation,28,70.0
80,LONG,127.199,130.479005,3362,3383,646.6497942828368,33.0,16.674773846466383,83.11513832655923,0.775979753139404,0.12932995885656737,16.157454011040116,trailing,21,60.0
81,SHORT,130.086,127.31843,3400,3407,657.0576406115873,33.0,13.978852562361936,68.22725520040606,0.7884691687339047,0.0,13.584617977994984,trailing,7,60.0
82,LONG,127.318,126.044,3439,3477,665.7632936513818,33.0,-6.661920829041149,-35.00125386826688,0.798915952381658,0.33288164682569094,-7.39426045205767,signal,38,70.0
83,SHORT,126.044,122.74122,3477,3480,660.6194394887378,33.0,17.310468347201077,84.49118466567226,0.7927433273864853,0.0,16.914096683507836,trailing,3,85.0
84,SHORT,124.146,127.20496483606432,3517,3531,671.5211380018155,33.0,-16.54632084659553,-83.29219659926422,0.8058253656021785,-0.13430422760036312,-16.81492930179626,SL,14,70.0
85,SHORT,123.459,116.647295,3561,3575,660.1573622919811,33.0,36.423405385683516,180.09361553228206,0.7921888347503773,-0.06601573622919812,36.093326704537525,trailing,14,85.0
86,LONG,118.232,115.00749090909092,3602,3615,683.7175356015084,33.0,-18.64684188004108,-91.97999999999972,0.82046104272181,0.06837175356015085,-19.125444154962135,liquidation,13,85.0
