id,direction,entry_price,exit_price,entry_bar,exit_bar,size,leverage,pnl,pnl_pct,commission,funding,net_pnl,exit_reason,duration_bars,confidence
13,LONG,65140.0,65624.35504728035,442,462,387.9888391768085,20.0,3.141407509074588,15.473288011787536,0.46558660701217014,0.0775977678353617,2.9241337591355747,SL,20,100.0
14,LONG,65943.2,65424.20322573335,466,467,389.0653753590602,20.0,-3.0620848668277407,-16.940721538131257,0.4668784504308722,0.0,-3.295524092043177,SL,1,85.0
15,LONG,64301.6,63822.7156390298,506,545,387.6537900321568,20.0,-2.887040719316878,-16.09494385739085,0.4651845480385881,0.19382689501607842,-3.3134598883522504,SL,39,85.0
16,SHORT,63800.0,63272.13256063603,546,549,386.2353691672083,20.0,2.496685198515434,12.57730951188509,0.4634824430006499,0.0,2.428900891226589,SL,3,85.0
17,LONG,61160.0,61732.93481041075,584,588,387.1142330350988,20.0,4.038841013102937,20.14640411765354,0.46453707964211843,0.0,3.899479889210302,SL,4,85.0
18,SHORT,61201.7,60898.531468138375,614,630,388.5811175748545,20.0,2.576995122621142,12.543614756703771,0.46629734108982535,-0.0777162235149709,2.514822143809165,SL,16,85.0
19,LONG,61661.0,61968.951925442816,644,647,389.4937869641602,20.0,2.231631658885135,10.739138674735688,0.4673925443569922,0.0,2.0914138955780377,SL,3,100.0
20,SHORT,60748.0,61206.57408595383,673,700,390.23687401352,20.0,-2.9458174393597947,-16.297586289386558,0.46828424881622394,-0.117071062204056,-3.062888501563851,SL,27,100.0
21,LONG,61995.6,61995.6,712,713,388.9180617631313,20.0,0.8240923453961984,3.517871296901135,0.46670167411575747,0.0,0.6840818431614711,SL,1,85.0
22,SHORT,62601.8,63029.405403145356,747,752,389.09835416557263,20.0,-2.6577599780863026,-14.861121665682239,0.4669180249986871,0.0,-2.8912189905856462,SL,5,85.0
23,SHORT,60360.6,60360.6,774,777,387.84848296433864,20.0,1.434872881469592,6.6791413889404,0.4654181795572063,-0.03878484829643387,1.3340322758988639,SL,3,85.0
24,LONG,56370.6,56883.91278935464,842,850,388.2890122387868,20.0,4.31011024307349,21.480526449215585,0.4659468146865442,0.038828901223878685,4.131497297443649,SL,8,100.0
25,SHORT,56834.6,56454.546728957415,873,882,389.848421794827,20.0,3.108307945868325,15.22623844599886,0.4678181061537924,-0.038984842179482705,3.00694735620167,SL,9,85.0
26,LONG,57654.3,58970.18351966225,923,936,390.95763711607697,20.0,8.280361051757652,41.891377414076075,0.4691491645392923,0.0390957637116077,8.14978120096088,SL,13,100.0
27,SHORT,57739.7,58490.56708507888,959,966,394.12371976355337,20.0,-5.125321548593192,-27.208693674504165,0.472948463716264,-0.03941237197635534,-5.322383408474969,SL,7,85.0
28,SHORT,57136.6,57819.27175067447,989,992,391.90017670742014,20.0,-4.682448373240408,-25.096127899611385,0.47028021204890413,0.0,-4.91758847926486,SL,3,100.0
29,LONG,59441.1,59790.78646583144,1025,1032,389.8390852733044,20.0,2.6981090338943816,13.122167888336897,0.4678069023279653,0.0,2.5577669631959923,SL,7,85.0
30,LONG,63180.4,64407.99163739548,1065,1074,390.76863067811723,20.0,6.327779582944656,31.91832319059897,0.46892235681374067,0.039076863067811725,6.1972628602981645,SL,9,85.0
31,LONG,65632.3,64663.73603895108,1100,1110,393.15375135087373,20.0,-5.801938294249108,-30.714856588872347,0.47178450162104846,0.03931537513508738,-6.077145920194719,SL,10,85.0
32,SHORT,63779.9,64443.507817672275,1147,1159,390.62853608247167,20.0,-4.064354919813355,-22.00930881585807,0.468754243298966,-0.03906285360824717,-4.25966918785459,SL,12,100.0
33,LONG,66652.9,67249.94992452094,1174,1188,388.8309175586701,20.0,3.535864126070396,17.46715522042753,0.46659710107040403,0.07776618351173402,3.318118812237541,SL,14,100.0
34,SHORT,67038.3,66799.5118800718,1199,1208,390.06484566335087,20.0,1.8479277712337105,8.754977259696874,0.46807781479602106,-0.03900648456633509,1.7465109113612391,SL,9,85.0
35,SHORT,67025.7,67772.00436270777,1233,1237,390.6698344649362,20.0,-4.349952359162303,-23.46920010407266,0.4688038013579234,0.0,-4.584354259841264,SL,4,85.0
36,SHORT,65844.2,66568.13427074811,1268,1276,388.7423320007281,20.0,-4.274087871458192,-23.189310242910135,0.46649079840087365,-0.038874233200072814,-4.4684590374585555,SL,8,100.0
37,SHORT,64195.0,65021.82605913765,1292,1306,386.86165022606446,20.0,-4.98274466372624,-26.959827374021433,0.4642339802712773,-0.07737233004521289,-5.1374893238166655,SL,14,85.0
38,LONG,67279.2,67655.1933999359,1327,1333,384.71380770048347,20.0,2.913145641206784,14.424481861045107,0.46165656924058013,0.03847138077004835,2.7361772896645618,SL,6,100.0
39,LONG,68619.2,67736.21059124936,1359,1361,385.7159473025012,20.0,-4.9633789996725195,-26.935928391780724,0.4628591367630014,0.038571594730250125,-5.23338016278427,SL,2,100.0
40,LONG,68684.4,69336.09414903204,1385,1388,383.5300234100349,20.0,3.403844951268188,17.03008340157564,0.46023602809204184,0.0,3.265774142840576,SL,3,85.0
41,SHORT,66149.6,66149.6,1410,1429,384.7442858615527,20.0,1.9573828829985054,9.454980915520887,0.4616931430338632,-0.07694885717231055,1.8958237972606569,SL,19,85.0
42,LONG,66179.5,65493.86717961157,1440,1452,385.41027675185023,20.0,-3.992927342395419,-21.920398926810662,0.46249233210222024,0.038541027675185024,-4.262714536121714,SL,12,85.0
43,SHORT,64624.1,62958.90829582606,1468,1473,383.6126924709811,20.0,7.0910516092091855,36.618848747877905,0.46033523096517726,-0.011220671254776196,7.034948252935305,SL,5,100.0
44,SHORT,61585.6,60799.597066528106,1513,1521,386.3346047259622,20.0,5.117990468313295,25.77511799205058,0.4636015256711546,-0.02318007628355773,5.002090086895506,SL,8,100.0
45,LONG,60855.7,60201.759125864606,1539,1542,388.2427204555862,20.0,-4.171963907923634,-22.691524183778707,0.46589126454670343,0.0,-4.404909540196986,SL,3,85.0
46,SHORT,49777.2,52017.17399999999,1564,1565,386.3875783865981,20.0,-17.38744102739687,-91.19999999999979,0.46366509406391765,0.0,-17.61927357442883,liquidation,1,85.0
47,LONG,54752.3,55807.05761772103,1588,1591,379.2471359380138,20.0,8.473084360560154,43.96370915763509,0.4550965631256165,0.0,8.336555391622468,SL,3,100.0
48,LONG,58867.2,60731.31879452082,1638,1646,382.4907387820376,20.0,11.104975083993633,57.59863512614775,0.45898888653844516,0.03824907387820376,10.977223177240433,SL,8,85.0
49,SHORT,60498.3,61533.25325296183,1674,1705,386.78983027562606,20.0,-6.616870111330621,-35.414292069755014,0.4641477963307512,-0.15471593211025042,-6.694228077385746,SL,31,85.0
50,SHORT,60622.1,60173.42020867865,1707,1712,384.01930948540564,20.0,3.006387826727912,14.937482592510975,0.46082317138248674,0.0,2.8681408753131663,SL,5,85.0
51,LONG,59254.7,60898.25874608834,1736,1761,385.0744012012544,20.0,9.691973856329874,49.61818828826527,0.4620892814415052,0.10011934431232615,9.453227727585096,SL,25,85.0
52,LONG,60899.9,60899.9,1770,1779,388.76327443600013,20.0,2.0213918990641524,9.679088761646506,0.4665159293232002,0.03887632744360001,1.8425607928235925,SL,9,85.0
53,SHORT,58013.3,58773.27825714381,1798,1802,389.4069955672649,20.0,-5.10125867362855,-27.40013883519139,0.46728839468071787,-0.038940699556726494,-5.2959621714121825,SL,4,90.0
54,LONG,59182.4,59744.05631430511,1832,1866,387.19515301976395,20.0,4.613343006186307,23.109549363965435,0.4646341836237167,0.1548780612079056,4.319074689891287,SL,34,85.0
55,LONG,59658.6,59918.876187328584,1871,1874,388.8298560589957,20.0,2.16661848151404,10.424301023969248,0.46659582727079474,0.03888298560589957,1.9877567477269023,SL,3,85.0
56,SHORT,58000.0,58529.987538543624,1897,1900,389.5316395926323,20.0,-3.5594295664234727,-19.475432363573255,0.46743796751115874,0.0,-3.793148550179052,SL,3,85.0
57,SHORT,59211.6,59900.24968934504,1935,1947,387.92089257905843,20.0,-4.511643025437897,-24.460634380595643,0.4655050710948701,-0.07758417851581169,-4.666811382469521,SL,12,100.0
58,LONG,60684.6,61890.38912072691,1963,1997,385.9610670118516,20.0,6.996947765808208,35.78927237194811,0.4631532804142219,0.15438442680474065,6.752248449322695,SL,34,100.0
59,LONG,64043.1,64625.208542583205,2012,2054,388.5693357354978,20.0,3.7964853810128747,18.820838825208646,0.46628320288259734,0.1942846678677489,3.4623157522803467,SL,42,100.0
60,SHORT,63450.1,63068.63705149808,2068,2076,389.86100539583333,20.0,2.6332282094841175,12.788548806057435,0.46783320647499993,-0.03898610053958333,2.531864348081201,SL,8,85.0
61,SHORT,60369.6,58444.147349211315,2099,2101,390.78018449377083,20.0,8.927534140616824,45.33982310139056,0.46893622139252494,0.0,8.858952218238167,SL,2,100.0
62,SHORT,58980.4,59945.938203210564,2124,2136,394.22997813678757,20.0,-6.453738949582119,-33.94098524969524,0.47307597376414506,-0.03942299781367876,-6.6508539386505126,SL,12,90.0
63,SHORT,58972.1,58445.27704294099,2188,2200,391.4750213665746,20.0,3.141792847907454,15.331051415438846,0.46977002563988945,-0.039147502136657464,3.0400093423521453,SL,12,85.0
64,LONG,58999.4,59467.58118119948,2242,2248,392.59707109838735,20.0,3.4647636612351898,16.930481454391174,0.47111648531806477,0.0,3.3234287156397704,SL,6,85.0
65,SHORT,57088.3,55875.51874245012,2269,2271,393.8322192875797,20.0,6.7394371337669225,33.756915096881535,0.47259866314509563,0.0,6.647280394453629,SL,2,85.0
66,SHORT,56296.4,55589.92869724783,2309,2324,396.396611712732,20.0,4.897850376455162,23.99186802174094,0.47567593405527836,-0.07927932234254641,4.834426918581125,SL,15,85.0
67,SHORT,53781.1,54597.344677447465,2343,2352,398.2352472933534,20.0,-6.0440824188269735,-31.55433181721708,0.47788229675202404,-0.03982352472933534,-6.24320004247365,SL,9,100.0
68,LONG,54571.5,54162.28738380253,2374,2376,395.6423908170135,20.0,-2.9667840873872007,-16.197301382496963,0.47477086898041615,0.0,-3.2041695218774087,SL,2,85.0
69,LONG,56377.0,56775.787327270606,2404,2408,394.2657688344665,20.0,3.6163609585309677,17.624787929328484,0.47311892260135974,0.0,3.47442528175056,SL,4,100.0
70,SHORT,55924.9,56697.30377813006,2450,2451,395.56091516264644,20.0,-5.463268514601032,-28.822893492167445,0.47467309819517567,0.0,-5.70060506369862,SL,1,85.0
71,SHORT,57864.7,58383.65884930551,2496,2498,393.185738517528,20.0,-3.5262814535354803,-19.13697536859303,0.4718228862210336,0.0,-3.762192896645997,SL,2,85.0
72,SHORT,59765.4,60182.51945555262,2526,2532,391.5864967816254,20.0,-2.7329917701430575,-15.158559820652625,0.4699037961379504,-0.039158649678162544,-2.9287850185338704,SL,6,85.0
73,SHORT,58697.6,58235.38847317954,2565,2569,390.32100201498423,20.0,3.0633157340866024,14.976392037695183,0.468385202417981,-0.023419260120899055,2.946219433482107,SL,4,100.0
74,LONG,61092.7,60337.700439147615,2594,2598,391.40581274789355,20.0,-4.837095377020977,-25.916522951265286,0.4696869752974722,0.0,-5.071938864669713,SL,4,85.0
75,LONG,62282.0,62812.60724849125,2637,2640,389.2830998069661,20.0,3.7745176766351562,18.672147660696428,0.4671397197683593,0.0,3.634375760704648,SL,3,100.0
76,LONG,63400.1,62785.028104032855,2663,2664,390.64342216729426,20.0,-3.789801440684333,-20.602868322515043,0.4687721066007531,0.0,-4.0241874939847095,SL,1,85.0
77,LONG,63285.3,62908.84159602195,2689,2701,388.93999274838023,20.0,-2.313645173733722,-13.09718319982849,0.46672799129805626,0.038893999274838026,-2.585903168657588,SL,12,85.0
78,LONG,64331.2,63624.32560313483,2725,2728,387.81228588265765,20.0,-4.261300514838928,-23.17609859182384,0.46537474305918913,0.0,-4.493987886368523,SL,3,85.0
79,SHORT,63152.5,63717.0705982623,2787,2800,385.9216157794983,20.0,-3.450061319868312,-19.079596160478104,0.463105938935398,-0.038592161577949834,-3.6430221277580612,SL,13,85.0
80,LONG,65145.8,65640.0994361201,2817,2828,384.371785740608,20.0,3.2525620821169534,16.204041788602737,0.46124614288872956,0.0384371785740608,3.0757510606762737,SL,11,100.0
81,SHORT,65672.9,66021.47109280861,2863,2886,385.50983693630076,20.0,-2.0461649348416002,-11.815370809226307,0.46261180432356086,-0.11565295108089024,-2.16181788592249,SL,23,100.0
82,SHORT,63626.7,64144.479703282355,2900,2902,384.552587421067,20.0,-3.129402037373355,-17.475547947083797,0.46146310490528036,0.0,-3.360133589825995,SL,2,85.0
83,SHORT,60739.9,61648.2171583347,2935,2939,383.1162413641556,20.0,-5.72920033894953,-31.108417970220536,0.4597394896369867,-0.03831162413641556,-5.920758459631608,SL,4,85.0
84,LONG,60929.0,61564.75139831921,2988,2998,380.6559900823755,20.0,4.050818234536315,20.563354735385623,0.4567871880988506,0.038065599008237555,3.8757164790984224,SL,10,85.0
85,LONG,62114.3,62502.99787165278,3014,3048,382.11491923639517,20.0,2.579776884027359,12.782623185625377,0.45853790308367415,0.15284596769455808,2.2893695454076988,SL,34,100.0
86,LONG,63641.7,63188.73626127375,3057,3066,382.9389594739414,20.0,-2.725531574223438,-15.43480952665464,0.4595267513687296,0.038293895947394144,-2.9935888458551965,SL,9,85.0
87,SHORT,62291.4,62958.34113755721,3088,3094,381.64961858532564,20.0,-4.08624353871597,-22.61358638775847,0.45797954230239074,0.0,-4.315233309867166,SL,6,85.0
88,SHORT,60796.6,61282.64311258583,3136,3139,379.8319293529182,20.0,-3.036595684662853,-17.18915441277408,0.45579831522350184,0.0,-3.264494842274604,SL,3,100.0
89,LONG,61146.8,62198.12071907741,3163,3168,378.43497175296375,20.0,4.937336314443094,25.62544634071561,0.4541219661035565,0.0,4.8487825310529,SL,5,85.0
90,LONG,63272.1,62873.04251663897,3198,3201,380.2836603721642,20.0,-2.3984511415210883,-13.81401102100388,0.456340392446597,0.038028366037216425,-2.664649703781603,SL,3,85.0
91,LONG,64284.8,64851.62957692715,3227,3236,379.1265324121622,20.0,3.3225100908145997,16.80718317905843,0.45495183889459456,0.03791265324121622,3.1481118859050055,SL,9,85.0
92,SHORT,65782.2,66358.06386599832,3260,3261,380.2947867987453,20.0,-3.329138066907685,-18.708197232635158,0.45635374415849433,0.0,-3.557314938986932,SL,1,85.0
93,LONG,67700.3,66895.31817756429,3291,3306,378.7805900743188,20.0,-4.50384251918087,-24.980746095237837,0.4545367080891825,0.07575611801486376,-4.806866991240326,SL,15,100.0
94,SHORT,66821.0,67498.62611052739,3315,3320,376.76693593620485,20.0,-3.8207616374159628,-21.481830877340595,0.4521203231234458,0.0,-4.046821798977685,SL,5,85.0
95,LONG,68330.0,68629.0808781049,3344,3389,375.0577831519891,20.0,2.0666030991667466,10.300185112805792,0.4500693397823869,0.18752889157599456,1.7440534056560362,SL,45,100.0
96,SHORT,67293.1,67849.60605039977,3405,3410,375.66539064629495,20.0,-3.1067087535045195,-17.7397656044904,0.4507984687755539,-0.0375665390646295,-3.294541448827667,SL,5,85.0
97,SHORT,67355.2,66493.87784546748,3433,3449,374.25741437300877,20.0,4.221421740165965,21.83892109572812,0.4491088972476105,-0.05988118629968141,4.146570257291363,SL,16,100.0
98,LONG,67502.8,68020.79755317428,3475,3483,375.82622069647584,20.0,2.8659586969243795,14.531510081511744,0.45099146483577096,0.03758262206964759,2.6930786354040004,SL,8,85.0
99,SHORT,67636.6,67070.48305842269,3503,3505,376.8132538576703,20.0,4.200257379390453,21.82557559156861,0.45217590462920426,-0.02260879523146022,4.134691873219218,SL,2,85.0
100,LONG,67129.8,67648.51151443171,3538,3550,378.37669542603226,20.0,2.5138003560948774,12.567289552885757,0.45405203451123866,0.03783766954260323,2.3397470761989023,SL,12,85.0
101,LONG,67887.6,68488.15863688875,3563,3566,379.2217838496095,20.0,2.883052399131002,14.737099084046044,0.4550661406195314,0.0,2.7943145017101934,SL,3,100.0
102,LONG,71119.4,71520.66709619453,3594,3596,380.2484964221697,20.0,2.4857400631912183,12.354292661667401,0.45629819570660357,0.0,2.348850604479237,SL,2,100.0
103,SHORT,71900.0,72536.4962220998,3618,3626,381.0967770248201,20.0,-3.373667021289392,-18.905040948534037,0.4573161324297841,-0.03810967770248201,-3.564215409801802,SL,8,85.0
104,SHORT,71323.5,70962.75249051077,3643,3645,379.57962763441344,20.0,2.4434790680931204,12.154658649734076,0.4554955531612961,0.0,2.3068304021447315,SL,2,85.0
105,SHORT,69947.8,69342.52566693413,3670,3674,380.4112606846391,20.0,4.118021109393345,20.93036388240454,0.45649351282156686,-0.03804112606846391,4.019114181615339,SL,4,85.0
106,SHORT,69366.5,68061.95518975405,3701,3705,381.9276076547209,20.0,4.5917787792343,23.694283384622285,0.458313129185665,-0.011171382523900585,4.535921866614797,SL,4,85.0
107,LONG,69036.9,68357.24205223122,3728,3739,383.65031377552964,20.0,-3.776979918297664,-20.889700660625763,0.4603803765306355,0.03836503137755297,-4.045535137940535,SL,11,85.0
108,LONG,69945.9,69222.89973257961,3763,3764,381.94002364504735,20.0,-3.9479474741752956,-21.873127872266597,0.4583280283740568,0.0,-4.177111488362324,SL,1,85.0
109,LONG,74457.9,75757.42102688269,3790,3794,380.1775134440276,20.0,6.59720997428737,33.985945201878216,0.4562130161328331,0.022810650806641658,6.437535418640879,SL,4,100.0
110,LONG,75730.0,76188.3881842891,3823,3837,382.6612850082574,20.0,3.055566091399524,15.250082216880594,0.4591935420099088,0.07653225700165148,2.8412757717949,SL,14,100.0
111,LONG,80619.3,79727.51641743672,3887,3888,383.70595660857333,20.0,-4.244426243284966,-23.323327356185906,0.46044714793028796,0.0,-4.474649817250111,SL,1,85.0
112,LONG,89095.7,87376.79483583549,3923,3926,381.8240072520872,20.0,-7.366452678048417,-39.78559199073593,0.4581888087025046,0.0,-7.595547082399669,SL,3,85.0
113,LONG,90151.8,88016.78390782367,3964,3979,378.69415065738684,20.0,-8.968407792928913,-48.5649132280516,0.4544329807888642,0.07573883013147738,-9.271363113454823,SL,15,100.0
114,SHORT,88223.2,89780.66153647803,3994,3999,374.8947188158471,20.0,-6.618260330439493,-36.50730094755196,0.4498736625790165,0.0,-6.843197161729001,SL,5,85.0
115,LONG,91461.4,90452.66784355423,4022,4027,372.06746521863977,20.0,-4.10354987495609,-23.258095687268447,0.44648095826236767,0.03720674652186398,-4.363997100609138,SL,5,100.0
116,SHORT,90660.0,92200.94756936327,4079,4096,370.23257018674366,20.0,-6.2928411551773555,-35.19399005875293,0.44427908422409235,-0.07404651403734873,-6.440934183252053,SL,17,85.0
117,LONG,94375.1,97183.45548855004,4128,4136,367.56734069659797,20.0,7.922427466320536,42.639352526512766,0.44108080883591755,0.0,7.836416708597532,SL,8,100.0
118,LONG,98854.6,97647.3132127845,4159,4168,370.6136912182699,20.0,-4.526213373671876,-25.62550548412525,0.4447364294619238,0.03706136912182699,-4.785642957524665,SL,9,85.0
119,SHORT,98501.5,97931.02131986704,4188,4196,368.6104867493675,20.0,2.315451963846677,11.843136682657878,0.442332584099241,-0.03686104867493675,2.2196132372918416,SL,8,85.0
120,LONG,98132.0,97239.10887682615,4233,4241,369.4098655274645,20.0,-3.361215401116018,-19.397756555941907,0.44329183863295735,0.03694098655274645,-3.619802306985243,SL,8,85.0
121,SHORT,94541.6,93057.77828429584,4257,4260,367.8732862369438,20.0,5.404874033676004,28.664433368150437,0.44144794348433253,0.0,5.272439650630704,SL,3,100.0
122,LONG,94898.2,95816.17448855174,4289,4292,369.89397250849925,20.0,3.846461751931137,20.077644935091527,0.44387276701019907,0.0,3.713299921828077,SL,3,85.0
123,SHORT,95013.3,96046.66544661549,4315,4321,371.2905179238285,20.0,-4.038158782806737,-22.952016751664956,0.44554862150859414,-0.03712905179238285,-4.223804041768651,SL,6,85.0
124,LONG,97348.3,96453.81670592653,4344,4348,369.5118865828193,20.0,-3.3952540466541836,-19.576967940343646,0.4434142638993831,0.0,-3.616961178603875,SL,4,100.0
125,LONG,97630.8,96991.15171617648,4392,4397,367.97641925859784,20.0,-2.410873259937312,-14.303411706623814,0.44157170311031735,0.0,-2.631659111492471,SL,5,85.0
126,LONG,96184.9,95103.78718036915,4440,4458,366.83544127337876,20.0,-4.1232095501018,-23.67988654416321,0.4402025295280545,0.07336708825467575,-4.416677903120503,SL,18,85.0
127,LONG,103094.5,101256.26218017633,4469,4481,364.980729606225,20.0,-6.507829037135823,-36.861219945267095,0.43797687552746994,0.07299614592124501,-6.799813620820803,SL,12,85.0
128,SHORT,98062.1,99880.68110171228,4499,4507,362.17320878279116,20.0,-6.7165740182892115,-38.290396834501315,0.43460785053934936,-0.03621732087827912,-6.897660622680607,SL,8,100.0
129,SHORT,99534.3,100565.88209743015,4527,4550,359.327222963611,20.0,-3.7240984296725,-21.92817305049909,0.4311926675563332,-0.10779816688908331,-3.831896596561583,SL,23,85.0
130,LONG,100112.7,101057.4953709882,4558,4561,357.70822579147506,20.0,3.0873123950999934,16.541623706130444,0.4292498709497701,0.021462493547488505,2.9370749402675744,SL,3,85.0
131,SHORT,96956.1,95423.61324085662,4588,4602,358.79720579339215,20.0,5.920662856619471,32.28283704008996,0.4305566469520705,-0.07175944115867844,5.863255303692529,SL,14,100.0
132,LONG,97551.0,100301.46596903121,4613,4626,361.0563965854788,20.0,8.504876134921965,46.64306749722667,0.4332676759025745,0.05018683912538156,8.370202098995582,SL,13,85.0
133,LONG,100669.6,101920.9613769246,4637,4650,364.31782388989654,20.0,4.41962674911297,23.54247885389577,0.4371813886678758,0.07286356477797931,4.2156087677346274,SL,13,100.0
134,LONG,101697.8,102764.20175122998,4674,4717,365.9166311192569,20.0,3.876685166672515,20.46889843740966,0.43909995734310825,0.18295831555962846,3.561996863909954,SL,43,85.0
135,LONG,105435.4,104342.03423617332,4728,4731,367.25360987335216,20.0,-3.8084222536006034,-21.940012630040272,0.44070433184802255,0.0,-4.0287744195246145,SL,3,85.0
136,LONG,106323.1,107014.15898122553,4753,4766,365.5539592391727,20.0,2.952232011255454,15.432099774270991,0.4386647510870072,0.036555395923917273,2.784077190005435,SL,13,100.0
137,SHORT,103980.9,100921.90665803247,4790,4797,366.57985716495745,20.0,7.775152021332042,42.06896317780929,0.43989582859794885,-0.03665798571649575,7.747475242116088,SL,7,100.0
138,SHORT,97826.4,93536.64684477524,4831,4836,369.5908680960843,20.0,12.31845724397033,66.30896542299764,0.44350904171530114,-0.02217545208576506,12.275769498705234,SL,5,100.0
139,SHORT,97120.7,96479.04303582055,4870,4878,374.41247408722336,20.0,3.2810187050205997,16.806225390964144,0.449294968904668,-0.03744124740872234,3.183671461757921,SL,8,85.0
140,SHORT,94684.8,96038.00132108408,4898,4900,375.59608367814565,20.0,-5.367884989219747,-29.783285196442964,0.4507153004137747,0.0,-5.593242639426634,SL,2,85.0
141,LONG,93890.4,98794.96073395974,4925,4938,373.26864356229225,20.0,11.265685512329526,60.011346029472854,0.4479223722747507,0.048244972180426275,11.151931893203917,SL,13,85.0
142,LONG,99003.8,97940.65158755473,4968,4974,377.63983184511886,20.0,-4.055270481559662,-22.67692133928736,0.4531677982141426,0.0,-4.281854380666733,SL,6,85.0
143,LONG,96572.4,95331.19265271685,5001,5005,375.83645653320934,20.0,-4.830479217932659,-26.905219033246347,0.4510037478398512,0.0,-5.055981091852584,SL,4,85.0
144,LONG,94711.3,95355.57986583625,5026,5038,373.7238633469003,20.0,2.5244987122502556,12.78996797283426,0.4484686360162804,0.03737238633469003,2.3525857351106816,SL,12,85.0
145,SHORT,93520.7,92953.49958162793,5068,5077,374.5752039137414,20.0,2.503911350607316,12.649338517046774,0.44949024469648957,-0.03745752039137414,2.4065217975897437,SL,9,85.0
146,LONG,95662.4,94531.31086410845,5101,5104,375.4479145838379,20.0,-4.43920555284954,-24.84751743405015,0.45053749750060545,0.0,-4.664474301599842,SL,3,85.0
147,LONG,94767.5,95575.49967782917,5130,5139,373.49201736369787,20.0,3.1594382677495547,16.19837105408851,0.44819042083643745,0.03734920173636979,2.9876319397622537,SL,9,85.0
148,LONG,96938.3,97975.01724934587,5160,5175,374.59743205543543,20.0,3.7166380360385904,19.12337167313297,0.4495169184665225,0.037459743205543544,3.5443232172930896,SL,15,100.0
149,LONG,97970.7,98316.93106762852,5186,5203,375.92525795865936,20.0,1.7452784558554444,8.565241780946643,0.45111030955039116,0.07518505159173187,1.534760311398595,SL,17,100.0
150,LONG,98307.6,97827.01488221007,5211,5214,376.4489400213088,20.0,-1.8403028675507838,-10.977171201207868,0.45173872802557047,0.0,-2.066172231563569,SL,3,85.0
151,LONG,99452.7,98726.42321270246,5243,5244,375.53212338307816,20.0,-2.7424118610926076,-15.80547149142333,0.4506385480596938,0.0,-2.9677311351224547,SL,1,85.0
152,SHORT,96244.3,95735.08067835047,5282,5286,374.2549032194172,20.0,2.681952827198338,13.612225465198355,0.44910588386330064,0.0,2.5472210620393483,SL,4,85.0
153,SHORT,92812.0,94078.23885375957,5316,5317,375.18397046746037,20.0,-5.118654061044703,-28.48610209368549,0.4502207645609524,0.0,-5.343764443325179,SL,1,85.0
154,LONG,95759.5,94176.92006771597,5342,5351,372.95642053721804,20.0,-6.163705394855712,-34.25322045925536,0.4475477046446616,0.03729564205372181,-6.424774889231764,SL,9,100.0
155,LONG,94891.6,94224.09238308245,5370,5381,370.29700104059646,20.0,-2.6048255980121255,-15.268845227977168,0.4443564012487157,0.03702970010405965,-2.864033498740543,SL,11,85.0
156,SHORT,94215.7,93644.03740668762,5400,5404,369.06251636085045,20.0,2.527444308750084,12.976564656156404,0.44287501963302045,0.0,2.394581802860178,SL,4,85.0
